timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-04-10T15:35:51.688085+00:00,agent_final_solution,-39576.800000,77153.600000,5,1000,5,500,0,0,2
2026-04-10T15:36:35.879648+00:00,agent_final_solution,-196893.400000,1899.289404,5,1000,5,500,1,0,2
2026-04-10T15:36:55.894397+00:00,agent_final_solution,1716.200000,322.586671,5,1000,5,500,0,3,2
2026-04-10T15:37:37.967294+00:00,agent_final_solution,-196853.600000,1917.024215,5,1000,5,500,1,3,2
2026-04-12T12:14:21.924671+00:00,agent_her,-57837.400000,87529.009449,10,1000,5,500,0,0,2
2026-04-12T12:17:12.799412+00:00,agent_her,-55763.400000,84784.992959,10,1000,5,500,0,2,2
2026-04-12T12:18:43.280468+00:00,agent_her,-21462.900000,59302.168968,10,1000,5,500,0,3,2
2026-04-12T12:19:32.592441+00:00,agent_her,-57837.400000,87529.009449,10,1000,5,500,0,0,2
2026-04-12T12:22:11.001869+00:00,agent_her,-169136.500000,56266.798189,10,1000,5,500,1,0,2
2026-04-12T12:22:23.308534+00:00,agent_her,-55763.400000,84784.992959,10,1000,5,500,0,2,2
2026-04-12T12:24:34.447850+00:00,agent_her,-21462.900000,59302.168968,10,1000,5,500,0,3,2
2026-04-12T12:25:53.379775+00:00,agent_her,-150193.900000,75535.267815,10,1000,5,500,1,2,2
2026-04-12T12:28:06.913837+00:00,agent_her,-170866.500000,53776.296223,10,1000,5,500,1,3,2
2026-04-13T11:10:41.141168+00:00,agent_final_submission,-998.800000,1.661325,10,1000,5,500,0,0,2
2026-04-13T11:12:55.114171+00:00,agent_final_submission,-994.700000,4.960847,10,1000,5,500,1,0,2
2026-04-13T11:14:31.578048+00:00,agent_final_submission,-989.200000,11.625833,10,1000,5,500,0,2,2
2026-04-13T11:16:20.533753+00:00,agent_final_submission,-992.500000,7.658329,10,1000,5,500,1,2,2
2026-04-13T11:17:15.139624+00:00,agent_final_submission,720.300000,1374.922692,10,1000,5,500,0,3,2
2026-04-13T11:18:54.511022+00:00,agent_final_submission,-658.100000,885.095187,10,1000,5,500,1,3,2
2026-04-13T11:27:16.878294+00:00,agent_final_submission,-1998.800000,1.661325,10,2000,5,500,0,0,2
2026-04-13T11:30:57.615986+00:00,agent_final_submission,-1994.700000,4.960847,10,2000,5,500,1,0,2
2026-04-13T11:33:53.610142+00:00,agent_final_submission,-1989.400000,11.341958,10,2000,5,500,0,2,2
2026-04-13T11:37:14.228575+00:00,agent_final_submission,-1992.500000,7.658329,10,2000,5,500,1,2,2
2026-04-13T11:38:42.726285+00:00,agent_final_submission,331.400000,1849.542062,10,2000,5,500,0,3,2
2026-04-13T11:41:47.491706+00:00,agent_final_submission,-1538.300000,1178.259823,10,2000,5,500,1,3,2
